-3.3000000000000003, 1, 0.03125
-3.25, 0, 0.0
-3.2, 1, 0.03125
-3.1500000000000004, 0, 0.0
-3.1, 0, 0.0
-3.0500000000000003, 0, 0.0
-3.0, 0, 0.0
-2.95, 0, 0.0
-2.9000000000000004, 0, 0.0
-2.85, 1, 0.03125
-2.8000000000000003, 0, 0.0
-2.75, 0, 0.0
-2.7, 1, 0.03125
-2.6500000000000004, 1, 0.03125
-2.6, 0, 0.0
-2.5500000000000003, 1, 0.03125
-2.5, 1, 0.03125
-2.45, 1, 0.03125
-2.4000000000000004, 0, 0.0
-2.35, 0, 0.0
-2.3000000000000003, 2, 0.0625
-2.25, 0, 0.0
-2.2, 0, 0.0
-2.15, 0, 0.0
-2.1, 0, 0.0
-2.0500000000000003, 0, 0.0
-2.0, 0, 0.0
-1.9500000000000002, 2, 0.0625
-1.9000000000000001, 2, 0.0625
-1.85, 2, 0.0625
-1.8, 3, 0.09374999999999999
-1.75, 7, 0.21874999999999997
-1.7000000000000002, 2, 0.0625
-1.6500000000000001, 1, 0.03125
-1.6, 2, 0.0625
-1.55, 2, 0.0625
-1.5, 3, 0.09374999999999999
-1.4500000000000002, 8, 0.25
-1.4000000000000001, 0, 0.0
-1.35, 4, 0.125
-1.3, 5, 0.15625
-1.25, 2, 0.0625
-1.2000000000000002, 5, 0.15625
-1.1500000000000001, 8, 0.25
-1.1, 10, 0.3125
-1.05, 8, 0.25
-1.0, 7, 0.21874999999999997
-0.9500000000000001, 2, 0.0625
-0.9, 9, 0.28125
-0.8500000000000001, 7, 0.21874999999999997
-0.8, 9, 0.28125
-0.75, 6, 0.18749999999999997
-0.7000000000000001, 11, 0.34375
-0.65, 7, 0.21874999999999997
-0.6000000000000001, 6, 0.18749999999999997
-0.55, 13, 0.40625
-0.5, 13, 0.40625
-0.45, 17, 0.53125
-0.4, 11, 0.34375
-0.35000000000000003, 9, 0.28125
-0.30000000000000004, 18, 0.5625
-0.25, 13, 0.40625
-0.2, 11, 0.34375
-0.15000000000000002, 12, 0.37499999999999994
-0.1, 11, 0.34375
-0.05, 10, 0.3125
0.0, 17, 0.53125
0.05, 17, 0.53125
0.1, 13, 0.40625
0.15000000000000002, 14, 0.43749999999999994
0.2, 16, 0.5
0.25, 13, 0.40625
0.30000000000000004, 4, 0.125
0.35000000000000003, 18, 0.5625
0.4, 11, 0.34375
0.45, 13, 0.40625
0.5, 12, 0.37499999999999994
0.55, 13, 0.40625
0.6000000000000001, 6, 0.18749999999999997
0.65, 13, 0.40625
0.7000000000000001, 11, 0.34375
0.75, 18, 0.5625
0.8, 9, 0.28125
0.8500000000000001, 6, 0.18749999999999997
0.9, 8, 0.25
0.9500000000000001, 7, 0.21874999999999997
1.0, 6, 0.18749999999999997
1.05, 5, 0.15625
1.1, 8, 0.25
1.1500000000000001, 5, 0.15625
1.2000000000000002, 5, 0.15625
1.25, 10, 0.3125
1.3, 9, 0.28125
1.35, 4, 0.125
1.4000000000000001, 4, 0.125
1.4500000000000002, 2, 0.0625
1.5, 3, 0.09374999999999999
1.55, 5, 0.15625
1.6, 1, 0.03125
1.6500000000000001, 3, 0.09374999999999999
1.7000000000000002, 6, 0.18749999999999997
1.75, 7, 0.21874999999999997
1.8, 3, 0.09374999999999999
1.85, 5, 0.15625
1.9000000000000001, 0, 0.0
1.9500000000000002, 2, 0.0625
2.0, 1, 0.03125
2.0500000000000003, 0, 0.0
2.1, 2, 0.0625
2.15, 3, 0.09374999999999999
2.2, 1, 0.03125
2.25, 3, 0.09374999999999999
2.3000000000000003, 1, 0.03125
2.35, 0, 0.0
2.4000000000000004, 1, 0.03125
2.45, 1, 0.03125
2.5, 1, 0.03125
2.5500000000000003, 0, 0.0
2.6, 1, 0.03125
2.6500000000000004, 0, 0.0
2.7, 1, 0.03125
2.75, 0, 0.0
2.8000000000000003, 1, 0.03125
2.85, 0, 0.0
2.9000000000000004, 0, 0.0
2.95, 2, 0.0625
3.0, 0, 0.0
3.0500000000000003, 0, 0.0
3.1, 0, 0.0
3.1500000000000004, 0, 0.0
3.2, 0, 0.0
3.25, 1, 0.03125
